vertex_index,parcel_id,parcel_label,yeo_network_id,yeo_network_name,hemisphere
16800,351,7Networks_RH_Cont_PFCl_11,6,Cont,rh
16801,352,7Networks_RH_Cont_PFCl_12,6,Cont,rh
16802,352,7Networks_RH_Cont_PFCl_12,6,Cont,rh
16803,350,7Networks_RH_Cont_PFCl_10,6,Cont,rh
16804,350,7Networks_RH_Cont_PFCl_10,6,Cont,rh
16805,350,7Networks_RH_Cont_PFCl_10,6,Cont,rh
16806,350,7Networks_RH_Cont_PFCl_10,6,Cont,rh
16807,350,7Networks_RH_Cont_PFCl_10,6,Cont,rh
16808,354,7Networks_RH_Cont_PFCl_14,6,Cont,rh
16809,354,7Networks_RH_Cont_PFCl_14,6,Cont,rh
16810,353,7Networks_RH_Cont_PFCl_13,6,Cont,rh
16811,353,7Networks_RH_Cont_PFCl_13,6,Cont,rh
16812,353,7Networks_RH_Cont_PFCl_13,6,Cont,rh
16813,301,7Networks_RH_SalVentAttn_PrC_1,4,SalVentAttn,rh
16814,301,7Networks_RH_SalVentAttn_PrC_1,4,SalVentAttn,rh
16815,301,7Networks_RH_SalVentAttn_PrC_1,4,SalVentAttn,rh
16816,301,7Networks_RH_SalVentAttn_PrC_1,4,SalVentAttn,rh
16817,350,7Networks_RH_Cont_PFCl_10,6,Cont,rh
16818,350,7Networks_RH_Cont_PFCl_10,6,Cont,rh
16819,350,7Networks_RH_Cont_PFCl_10,6,Cont,rh
16820,301,7Networks_RH_SalVentAttn_PrC_1,4,SalVentAttn,rh
16821,293,7Networks_RH_DorsAttn_PrCv_1,3,DorsAttn,rh
16822,293,7Networks_RH_DorsAttn_PrCv_1,3,DorsAttn,rh
16823,301,7Networks_RH_SalVentAttn_PrC_1,4,SalVentAttn,rh
16824,301,7Networks_RH_SalVentAttn_PrC_1,4,SalVentAttn,rh
16825,301,7Networks_RH_SalVentAttn_PrC_1,4,SalVentAttn,rh
16826,246,7Networks_RH_SomMot_16,2,SomMot,rh
16827,248,7Networks_RH_SomMot_18,2,SomMot,rh
16828,246,7Networks_RH_SomMot_16,2,SomMot,rh
16829,246,7Networks_RH_SomMot_16,2,SomMot,rh
16830,246,7Networks_RH_SomMot_16,2,SomMot,rh
16831,246,7Networks_RH_SomMot_16,2,SomMot,rh
16832,246,7Networks_RH_SomMot_16,2,SomMot,rh
16833,246,7Networks_RH_SomMot_16,2,SomMot,rh
16834,307,7Networks_RH_SalVentAttn_FrOperIns_6,4,SalVentAttn,rh
16835,305,7Networks_RH_SalVentAttn_FrOperIns_4,4,SalVentAttn,rh
16836,307,7Networks_RH_SalVentAttn_FrOperIns_6,4,SalVentAttn,rh
16837,305,7Networks_RH_SalVentAttn_FrOperIns_4,4,SalVentAttn,rh
16838,307,7Networks_RH_SalVentAttn_FrOperIns_6,4,SalVentAttn,rh
16839,307,7Networks_RH_SalVentAttn_FrOperIns_6,4,SalVentAttn,rh
16840,307,7Networks_RH_SalVentAttn_FrOperIns_6,4,SalVentAttn,rh
16841,307,7Networks_RH_SalVentAttn_FrOperIns_6,4,SalVentAttn,rh
16842,305,7Networks_RH_SalVentAttn_FrOperIns_4,4,SalVentAttn,rh
16843,307,7Networks_RH_SalVentAttn_FrOperIns_6,4,SalVentAttn,rh
16844,235,7Networks_RH_SomMot_5,2,SomMot,rh
16845,307,7Networks_RH_SalVentAttn_FrOperIns_6,4,SalVentAttn,rh
16846,308,7Networks_RH_SalVentAttn_FrOperIns_7,4,SalVentAttn,rh
16847,308,7Networks_RH_SalVentAttn_FrOperIns_7,4,SalVentAttn,rh
16848,378,7Networks_RH_Default_PFCv_4,7,Default,rh
16849,378,7Networks_RH_Default_PFCv_4,7,Default,rh
16850,378,7Networks_RH_Default_PFCv_4,7,Default,rh
16851,378,7Networks_RH_Default_PFCv_4,7,Default,rh
16852,309,7Networks_RH_SalVentAttn_FrOperIns_8,4,SalVentAttn,rh
16853,309,7Networks_RH_SalVentAttn_FrOperIns_8,4,SalVentAttn,rh
16854,309,7Networks_RH_SalVentAttn_FrOperIns_8,4,SalVentAttn,rh
16855,309,7Networks_RH_SalVentAttn_FrOperIns_8,4,SalVentAttn,rh
16856,308,7Networks_RH_SalVentAttn_FrOperIns_7,4,SalVentAttn,rh
16857,231,7Networks_RH_SomMot_1,2,SomMot,rh
16858,231,7Networks_RH_SomMot_1,2,SomMot,rh
16859,231,7Networks_RH_SomMot_1,2,SomMot,rh
16860,231,7Networks_RH_SomMot_1,2,SomMot,rh
16861,233,7Networks_RH_SomMot_3,2,SomMot,rh
16862,242,7Networks_RH_SomMot_12,2,SomMot,rh
16863,242,7Networks_RH_SomMot_12,2,SomMot,rh
16864,242,7Networks_RH_SomMot_12,2,SomMot,rh
16865,242,7Networks_RH_SomMot_12,2,SomMot,rh
16866,293,7Networks_RH_DorsAttn_PrCv_1,3,DorsAttn,rh
16867,242,7Networks_RH_SomMot_12,2,SomMot,rh
16868,242,7Networks_RH_SomMot_12,2,SomMot,rh
16869,242,7Networks_RH_SomMot_12,2,SomMot,rh
16870,246,7Networks_RH_SomMot_16,2,SomMot,rh
16871,246,7Networks_RH_SomMot_16,2,SomMot,rh
16872,246,7Networks_RH_SomMot_16,2,SomMot,rh
16873,246,7Networks_RH_SomMot_16,2,SomMot,rh
16874,246,7Networks_RH_SomMot_16,2,SomMot,rh
16875,321,7Networks_RH_Limbic_OFC_3,5,Limbic,rh
16876,319,7Networks_RH_Limbic_OFC_1,5,Limbic,rh
16877,319,7Networks_RH_Limbic_OFC_1,5,Limbic,rh
16878,322,7Networks_RH_Limbic_OFC_4,5,Limbic,rh
16879,322,7Networks_RH_Limbic_OFC_4,5,Limbic,rh
16880,376,7Networks_RH_Default_PFCv_2,7,Default,rh
16881,376,7Networks_RH_Default_PFCv_2,7,Default,rh
16882,376,7Networks_RH_Default_PFCv_2,7,Default,rh
16883,376,7Networks_RH_Default_PFCv_2,7,Default,rh
16884,376,7Networks_RH_Default_PFCv_2,7,Default,rh
16885,320,7Networks_RH_Limbic_OFC_2,5,Limbic,rh
16886,376,7Networks_RH_Default_PFCv_2,7,Default,rh
16887,376,7Networks_RH_Default_PFCv_2,7,Default,rh
16888,375,7Networks_RH_Default_PFCv_1,7,Default,rh
16889,342,7Networks_RH_Cont_PFCl_2,6,Cont,rh
16890,342,7Networks_RH_Cont_PFCl_2,6,Cont,rh
16891,342,7Networks_RH_Cont_PFCl_2,6,Cont,rh
16892,342,7Networks_RH_Cont_PFCl_2,6,Cont,rh
16893,342,7Networks_RH_Cont_PFCl_2,6,Cont,rh
16894,377,7Networks_RH_Default_PFCv_3,7,Default,rh
16895,377,7Networks_RH_Default_PFCv_3,7,Default,rh
16896,377,7Networks_RH_Default_PFCv_3,7,Default,rh
16897,377,7Networks_RH_Default_PFCv_3,7,Default,rh
16898,377,7Networks_RH_Default_PFCv_3,7,Default,rh
16899,377,7Networks_RH_Default_PFCv_3,7,Default,rh
16900,377,7Networks_RH_Default_PFCv_3,7,Default,rh
16901,377,7Networks_RH_Default_PFCv_3,7,Default,rh
16902,340,7Networks_RH_Cont_PFCv_1,6,Cont,rh
16903,340,7Networks_RH_Cont_PFCv_1,6,Cont,rh
16904,306,7Networks_RH_SalVentAttn_FrOperIns_5,4,SalVentAttn,rh
16905,306,7Networks_RH_SalVentAttn_FrOperIns_5,4,SalVentAttn,rh
16906,306,7Networks_RH_SalVentAttn_FrOperIns_5,4,SalVentAttn,rh
16907,306,7Networks_RH_SalVentAttn_FrOperIns_5,4,SalVentAttn,rh
16908,306,7Networks_RH_SalVentAttn_FrOperIns_5,4,SalVentAttn,rh
16909,306,7Networks_RH_SalVentAttn_FrOperIns_5,4,SalVentAttn,rh
16910,306,7Networks_RH_SalVentAttn_FrOperIns_5,4,SalVentAttn,rh
16911,305,7Networks_RH_SalVentAttn_FrOperIns_4,4,SalVentAttn,rh
16912,305,7Networks_RH_SalVentAttn_FrOperIns_4,4,SalVentAttn,rh
16913,305,7Networks_RH_SalVentAttn_FrOperIns_4,4,SalVentAttn,rh
16914,307,7Networks_RH_SalVentAttn_FrOperIns_6,4,SalVentAttn,rh
16915,360,7Networks_RH_Cont_PFCmp_1,6,Cont,rh
16916,360,7Networks_RH_Cont_PFCmp_1,6,Cont,rh
16917,360,7Networks_RH_Cont_PFCmp_1,6,Cont,rh
16918,360,7Networks_RH_Cont_PFCmp_1,6,Cont,rh
16919,360,7Networks_RH_Cont_PFCmp_1,6,Cont,rh
16920,382,7Networks_RH_Default_PFCdPFCm_4,7,Default,rh
16921,382,7Networks_RH_Default_PFCdPFCm_4,7,Default,rh
16922,382,7Networks_RH_Default_PFCdPFCm_4,7,Default,rh
16923,382,7Networks_RH_Default_PFCdPFCm_4,7,Default,rh
16924,381,7Networks_RH_Default_PFCdPFCm_3,7,Default,rh
16925,381,7Networks_RH_Default_PFCdPFCm_3,7,Default,rh
16926,381,7Networks_RH_Default_PFCdPFCm_3,7,Default,rh
16927,381,7Networks_RH_Default_PFCdPFCm_3,7,Default,rh
16928,381,7Networks_RH_Default_PFCdPFCm_3,7,Default,rh
16929,383,7Networks_RH_Default_PFCdPFCm_5,7,Default,rh
16930,383,7Networks_RH_Default_PFCdPFCm_5,7,Default,rh
16931,383,7Networks_RH_Default_PFCdPFCm_5,7,Default,rh
16932,383,7Networks_RH_Default_PFCdPFCm_5,7,Default,rh
16933,380,7Networks_RH_Default_PFCdPFCm_2,7,Default,rh
16934,380,7Networks_RH_Default_PFCdPFCm_2,7,Default,rh
16935,380,7Networks_RH_Default_PFCdPFCm_2,7,Default,rh
16936,380,7Networks_RH_Default_PFCdPFCm_2,7,Default,rh
16937,380,7Networks_RH_Default_PFCdPFCm_2,7,Default,rh
16938,379,7Networks_RH_Default_PFCdPFCm_1,7,Default,rh
16939,381,7Networks_RH_Default_PFCdPFCm_3,7,Default,rh
16940,379,7Networks_RH_Default_PFCdPFCm_1,7,Default,rh
16941,379,7Networks_RH_Default_PFCdPFCm_1,7,Default,rh
16942,379,7Networks_RH_Default_PFCdPFCm_1,7,Default,rh
16943,379,7Networks_RH_Default_PFCdPFCm_1,7,Default,rh
16944,379,7Networks_RH_Default_PFCdPFCm_1,7,Default,rh
16945,379,7Networks_RH_Default_PFCdPFCm_1,7,Default,rh
16946,379,7Networks_RH_Default_PFCdPFCm_1,7,Default,rh
16947,321,7Networks_RH_Limbic_OFC_3,5,Limbic,rh
16948,321,7Networks_RH_Limbic_OFC_3,5,Limbic,rh
16949,321,7Networks_RH_Limbic_OFC_3,5,Limbic,rh
16950,321,7Networks_RH_Limbic_OFC_3,5,Limbic,rh
16951,321,7Networks_RH_Limbic_OFC_3,5,Limbic,rh
16952,321,7Networks_RH_Limbic_OFC_3,5,Limbic,rh
16953,321,7Networks_RH_Limbic_OFC_3,5,Limbic,rh
16954,321,7Networks_RH_Limbic_OFC_3,5,Limbic,rh
16955,217,7Networks_RH_Vis_17,1,Vis,rh
16956,217,7Networks_RH_Vis_17,1,Vis,rh
16957,217,7Networks_RH_Vis_17,1,Vis,rh
16958,217,7Networks_RH_Vis_17,1,Vis,rh
16959,217,7Networks_RH_Vis_17,1,Vis,rh
16960,358,7Networks_RH_Cont_Cing_1,6,Cont,rh
16961,217,7Networks_RH_Vis_17,1,Vis,rh
16962,217,7Networks_RH_Vis_17,1,Vis,rh
16963,217,7Networks_RH_Vis_17,1,Vis,rh
16964,217,7Networks_RH_Vis_17,1,Vis,rh
16965,214,7Networks_RH_Vis_14,1,Vis,rh
16966,214,7Networks_RH_Vis_14,1,Vis,rh
16967,207,7Networks_RH_Vis_7,1,Vis,rh
16968,331,7Networks_RH_Limbic_TempPole_7,5,Limbic,rh
16969,146,7Networks_LH_Cont_Cing_1,6,Cont,rh
16970,359,7Networks_RH_Cont_Cing_2,6,Cont,rh
16971,146,7Networks_LH_Cont_Cing_1,6,Cont,rh
16972,146,7Networks_LH_Cont_Cing_1,6,Cont,rh
16973,379,7Networks_RH_Default_PFCdPFCm_1,7,Default,rh
16974,379,7Networks_RH_Default_PFCdPFCm_1,7,Default,rh
16975,379,7Networks_RH_Default_PFCdPFCm_1,7,Default,rh
16976,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16977,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16978,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16979,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16980,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16981,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16982,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16983,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16984,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16985,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16986,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16987,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16988,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16989,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16990,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16991,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16992,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16993,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16994,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16995,323,7Networks_RH_Limbic_OFC_5,5,Limbic,rh
16996,313,7Networks_RH_SalVentAttn_Med_3,4,SalVentAttn,rh
16997,400,7Networks_RH_Default_pCunPCC_9,7,Default,rh
16998,400,7Networks_RH_Default_pCunPCC_9,7,Default,rh
16999,400,7Networks_RH_Default_pCunPCC_9,7,Default,rh
17000,400,7Networks_RH_Default_pCunPCC_9,7,Default,rh
17001,397,7Networks_RH_Default_pCunPCC_6,7,Default,rh
17002,397,7Networks_RH_Default_pCunPCC_6,7,Default,rh
17003,397,7Networks_RH_Default_pCunPCC_6,7,Default,rh
17004,397,7Networks_RH_Default_pCunPCC_6,7,Default,rh
17005,397,7Networks_RH_Default_pCunPCC_6,7,Default,rh
17006,397,7Networks_RH_Default_pCunPCC_6,7,Default,rh
17007,397,7Networks_RH_Default_pCunPCC_6,7,Default,rh
17008,397,7Networks_RH_Default_pCunPCC_6,7,Default,rh
17009,397,7Networks_RH_Default_pCunPCC_6,7,Default,rh
17010,398,7Networks_RH_Default_pCunPCC_7,7,Default,rh
17011,398,7Networks_RH_Default_pCunPCC_7,7,Default,rh
17012,398,7Networks_RH_Default_pCunPCC_7,7,Default,rh
17013,398,7Networks_RH_Default_pCunPCC_7,7,Default,rh
17014,398,7Networks_RH_Default_pCunPCC_7,7,Default,rh
17015,358,7Networks_RH_Cont_Cing_1,6,Cont,rh
17016,358,7Networks_RH_Cont_Cing_1,6,Cont,rh
17017,358,7Networks_RH_Cont_Cing_1,6,Cont,rh
17018,397,7Networks_RH_Default_pCunPCC_6,7,Default,rh
17019,358,7Networks_RH_Cont_Cing_1,6,Cont,rh
17020,358,7Networks_RH_Cont_Cing_1,6,Cont,rh
17021,358,7Networks_RH_Cont_Cing_1,6,Cont,rh
17022,358,7Networks_RH_Cont_Cing_1,6,Cont,rh
17023,393,7Networks_RH_Default_pCunPCC_2,7,Default,rh
17024,395,7Networks_RH_Default_pCunPCC_4,7,Default,rh
17025,393,7Networks_RH_Default_pCunPCC_2,7,Default,rh
17026,393,7Networks_RH_Default_pCunPCC_2,7,Default,rh
17027,393,7Networks_RH_Default_pCunPCC_2,7,Default,rh
17028,358,7Networks_RH_Cont_Cing_1,6,Cont,rh
17029,358,7Networks_RH_Cont_Cing_1,6,Cont,rh
17030,358,7Networks_RH_Cont_Cing_1,6,Cont,rh
17031,393,7Networks_RH_Default_pCunPCC_2,7,Default,rh
17032,392,7Networks_RH_Default_pCunPCC_1,7,Default,rh
17033,217,7Networks_RH_Vis_17,1,Vis,rh
17034,217,7Networks_RH_Vis_17,1,Vis,rh
17035,217,7Networks_RH_Vis_17,1,Vis,rh
17036,223,7Networks_RH_Vis_23,1,Vis,rh
17037,223,7Networks_RH_Vis_23,1,Vis,rh
17038,223,7Networks_RH_Vis_23,1,Vis,rh
17039,223,7Networks_RH_Vis_23,1,Vis,rh
17040,223,7Networks_RH_Vis_23,1,Vis,rh
17041,225,7Networks_RH_Vis_25,1,Vis,rh
17042,225,7Networks_RH_Vis_25,1,Vis,rh
17043,225,7Networks_RH_Vis_25,1,Vis,rh
17044,225,7Networks_RH_Vis_25,1,Vis,rh
17045,219,7Networks_RH_Vis_19,1,Vis,rh
17046,219,7Networks_RH_Vis_19,1,Vis,rh
17047,21,7Networks_LH_Vis_21,1,Vis,rh
17048,21,7Networks_LH_Vis_21,1,Vis,rh
17049,219,7Networks_RH_Vis_19,1,Vis,rh
17050,356,7Networks_RH_Cont_pCun_1,6,Cont,rh
17051,228,7Networks_RH_Vis_28,1,Vis,rh
17052,394,7Networks_RH_Default_pCunPCC_3,7,Default,rh
17053,394,7Networks_RH_Default_pCunPCC_3,7,Default,rh
17054,224,7Networks_RH_Vis_24,1,Vis,rh
17055,224,7Networks_RH_Vis_24,1,Vis,rh
17056,224,7Networks_RH_Vis_24,1,Vis,rh
17057,224,7Networks_RH_Vis_24,1,Vis,rh
17058,224,7Networks_RH_Vis_24,1,Vis,rh
17059,224,7Networks_RH_Vis_24,1,Vis,rh
17060,219,7Networks_RH_Vis_19,1,Vis,rh
17061,224,7Networks_RH_Vis_24,1,Vis,rh
17062,219,7Networks_RH_Vis_19,1,Vis,rh
17063,220,7Networks_RH_Vis_20,1,Vis,rh
17064,219,7Networks_RH_Vis_19,1,Vis,rh
17065,220,7Networks_RH_Vis_20,1,Vis,rh
17066,220,7Networks_RH_Vis_20,1,Vis,rh
17067,220,7Networks_RH_Vis_20,1,Vis,rh
17068,392,7Networks_RH_Default_pCunPCC_1,7,Default,rh
17069,219,7Networks_RH_Vis_19,1,Vis,rh
17070,219,7Networks_RH_Vis_19,1,Vis,rh
17071,219,7Networks_RH_Vis_19,1,Vis,rh
17072,220,7Networks_RH_Vis_20,1,Vis,rh
17073,220,7Networks_RH_Vis_20,1,Vis,rh
17074,212,7Networks_RH_Vis_12,1,Vis,rh
17075,217,7Networks_RH_Vis_17,1,Vis,rh
17076,392,7Networks_RH_Default_pCunPCC_1,7,Default,rh
17077,284,7Networks_RH_DorsAttn_Post_14,3,DorsAttn,rh
17078,284,7Networks_RH_DorsAttn_Post_14,3,DorsAttn,rh
17079,284,7Networks_RH_DorsAttn_Post_14,3,DorsAttn,rh
17080,284,7Networks_RH_DorsAttn_Post_14,3,DorsAttn,rh
17081,286,7Networks_RH_DorsAttn_Post_16,3,DorsAttn,rh
17082,280,7Networks_RH_DorsAttn_Post_10,3,DorsAttn,rh
17083,280,7Networks_RH_DorsAttn_Post_10,3,DorsAttn,rh
17084,280,7Networks_RH_DorsAttn_Post_10,3,DorsAttn,rh
17085,280,7Networks_RH_DorsAttn_Post_10,3,DorsAttn,rh
17086,280,7Networks_RH_DorsAttn_Post_10,3,DorsAttn,rh
17087,275,7Networks_RH_DorsAttn_Post_5,3,DorsAttn,rh
17088,275,7Networks_RH_DorsAttn_Post_5,3,DorsAttn,rh
17089,275,7Networks_RH_DorsAttn_Post_5,3,DorsAttn,rh
17090,275,7Networks_RH_DorsAttn_Post_5,3,DorsAttn,rh
17091,285,7Networks_RH_DorsAttn_Post_15,3,DorsAttn,rh
17092,282,7Networks_RH_DorsAttn_Post_12,3,DorsAttn,rh
17093,285,7Networks_RH_DorsAttn_Post_15,3,DorsAttn,rh
17094,282,7Networks_RH_DorsAttn_Post_12,3,DorsAttn,rh
17095,282,7Networks_RH_DorsAttn_Post_12,3,DorsAttn,rh
17096,230,7Networks_RH_Vis_30,1,Vis,rh
17097,275,7Networks_RH_DorsAttn_Post_5,3,DorsAttn,rh
17098,230,7Networks_RH_Vis_30,1,Vis,rh
17099,275,7Networks_RH_DorsAttn_Post_5,3,DorsAttn,rh
17100,275,7Networks_RH_DorsAttn_Post_5,3,DorsAttn,rh
17101,275,7Networks_RH_DorsAttn_Post_5,3,DorsAttn,rh
17102,275,7Networks_RH_DorsAttn_Post_5,3,DorsAttn,rh
17103,275,7Networks_RH_DorsAttn_Post_5,3,DorsAttn,rh
17104,230,7Networks_RH_Vis_30,1,Vis,rh
17105,227,7Networks_RH_Vis_27,1,Vis,rh
17106,227,7Networks_RH_Vis_27,1,Vis,rh
17107,226,7Networks_RH_Vis_26,1,Vis,rh
17108,226,7Networks_RH_Vis_26,1,Vis,rh
17109,226,7Networks_RH_Vis_26,1,Vis,rh
17110,226,7Networks_RH_Vis_26,1,Vis,rh
17111,223,7Networks_RH_Vis_23,1,Vis,rh
17112,223,7Networks_RH_Vis_23,1,Vis,rh
17113,223,7Networks_RH_Vis_23,1,Vis,rh
17114,223,7Networks_RH_Vis_23,1,Vis,rh
17115,223,7Networks_RH_Vis_23,1,Vis,rh
17116,223,7Networks_RH_Vis_23,1,Vis,rh
17117,364,7Networks_RH_Default_Par_3,7,Default,rh
17118,273,7Networks_RH_DorsAttn_Post_3,3,DorsAttn,rh
17119,273,7Networks_RH_DorsAttn_Post_3,3,DorsAttn,rh
17120,273,7Networks_RH_DorsAttn_Post_3,3,DorsAttn,rh
17121,273,7Networks_RH_DorsAttn_Post_3,3,DorsAttn,rh
17122,363,7Networks_RH_Default_Par_2,7,Default,rh
17123,273,7Networks_RH_DorsAttn_Post_3,3,DorsAttn,rh
17124,273,7Networks_RH_DorsAttn_Post_3,3,DorsAttn,rh
17125,363,7Networks_RH_Default_Par_2,7,Default,rh
17126,216,7Networks_RH_Vis_16,1,Vis,rh
17127,216,7Networks_RH_Vis_16,1,Vis,rh
17128,216,7Networks_RH_Vis_16,1,Vis,rh
17129,363,7Networks_RH_Default_Par_2,7,Default,rh
17130,363,7Networks_RH_Default_Par_2,7,Default,rh
17131,366,7Networks_RH_Default_Par_5,7,Default,rh
17132,366,7Networks_RH_Default_Par_5,7,Default,rh
17133,366,7Networks_RH_Default_Par_5,7,Default,rh
17134,366,7Networks_RH_Default_Par_5,7,Default,rh
17135,363,7Networks_RH_Default_Par_2,7,Default,rh
17136,274,7Networks_RH_DorsAttn_Post_4,3,DorsAttn,rh
17137,227,7Networks_RH_Vis_27,1,Vis,rh
17138,274,7Networks_RH_DorsAttn_Post_4,3,DorsAttn,rh
17139,274,7Networks_RH_DorsAttn_Post_4,3,DorsAttn,rh
17140,363,7Networks_RH_Default_Par_2,7,Default,rh
17141,363,7Networks_RH_Default_Par_2,7,Default,rh
17142,363,7Networks_RH_Default_Par_2,7,Default,rh
17143,222,7Networks_RH_Vis_22,1,Vis,rh
17144,222,7Networks_RH_Vis_22,1,Vis,rh
17145,222,7Networks_RH_Vis_22,1,Vis,rh
17146,222,7Networks_RH_Vis_22,1,Vis,rh
17147,222,7Networks_RH_Vis_22,1,Vis,rh
17148,222,7Networks_RH_Vis_22,1,Vis,rh
17149,227,7Networks_RH_Vis_27,1,Vis,rh
17150,222,7Networks_RH_Vis_22,1,Vis,rh
17151,226,7Networks_RH_Vis_26,1,Vis,rh
17152,218,7Networks_RH_Vis_18,1,Vis,rh
17153,218,7Networks_RH_Vis_18,1,Vis,rh
17154,218,7Networks_RH_Vis_18,1,Vis,rh
17155,221,7Networks_RH_Vis_21,1,Vis,rh
17156,221,7Networks_RH_Vis_21,1,Vis,rh
17157,221,7Networks_RH_Vis_21,1,Vis,rh
17158,247,7Networks_RH_SomMot_17,2,SomMot,rh
17159,247,7Networks_RH_SomMot_17,2,SomMot,rh
17160,247,7Networks_RH_SomMot_17,2,SomMot,rh
17161,247,7Networks_RH_SomMot_17,2,SomMot,rh
17162,276,7Networks_RH_DorsAttn_Post_6,3,DorsAttn,rh
17163,276,7Networks_RH_DorsAttn_Post_6,3,DorsAttn,rh
17164,276,7Networks_RH_DorsAttn_Post_6,3,DorsAttn,rh
17165,276,7Networks_RH_DorsAttn_Post_6,3,DorsAttn,rh
17166,299,7Networks_RH_SalVentAttn_TempOccPar_6,4,SalVentAttn,rh
17167,299,7Networks_RH_SalVentAttn_TempOccPar_6,4,SalVentAttn,rh
17168,299,7Networks_RH_SalVentAttn_TempOccPar_6,4,SalVentAttn,rh
17169,299,7Networks_RH_SalVentAttn_TempOccPar_6,4,SalVentAttn,rh
17170,300,7Networks_RH_SalVentAttn_TempOccPar_7,4,SalVentAttn,rh
17171,300,7Networks_RH_SalVentAttn_TempOccPar_7,4,SalVentAttn,rh
17172,278,7Networks_RH_DorsAttn_Post_8,3,DorsAttn,rh
17173,278,7Networks_RH_DorsAttn_Post_8,3,DorsAttn,rh
17174,336,7Networks_RH_Cont_Par_5,6,Cont,rh
17175,336,7Networks_RH_Cont_Par_5,6,Cont,rh
17176,336,7Networks_RH_Cont_Par_5,6,Cont,rh
17177,365,7Networks_RH_Default_Par_4,7,Default,rh
17178,332,7Networks_RH_Cont_Par_1,6,Cont,rh
17179,365,7Networks_RH_Default_Par_4,7,Default,rh
17180,365,7Networks_RH_Default_Par_4,7,Default,rh
17181,365,7Networks_RH_Default_Par_4,7,Default,rh
17182,300,7Networks_RH_SalVentAttn_TempOccPar_7,4,SalVentAttn,rh
17183,365,7Networks_RH_Default_Par_4,7,Default,rh
17184,300,7Networks_RH_SalVentAttn_TempOccPar_7,4,SalVentAttn,rh
17185,296,7Networks_RH_SalVentAttn_TempOccPar_3,4,SalVentAttn,rh
17186,296,7Networks_RH_SalVentAttn_TempOccPar_3,4,SalVentAttn,rh
17187,365,7Networks_RH_Default_Par_4,7,Default,rh
17188,365,7Networks_RH_Default_Par_4,7,Default,rh
17189,362,7Networks_RH_Default_Par_1,7,Default,rh
17190,364,7Networks_RH_Default_Par_3,7,Default,rh
17191,362,7Networks_RH_Default_Par_1,7,Default,rh
17192,362,7Networks_RH_Default_Par_1,7,Default,rh
17193,364,7Networks_RH_Default_Par_3,7,Default,rh
17194,362,7Networks_RH_Default_Par_1,7,Default,rh
17195,295,7Networks_RH_SalVentAttn_TempOccPar_2,4,SalVentAttn,rh
17196,364,7Networks_RH_Default_Par_3,7,Default,rh
17197,364,7Networks_RH_Default_Par_3,7,Default,rh
17198,235,7Networks_RH_SomMot_5,2,SomMot,rh
17199,234,7Networks_RH_SomMot_4,2,SomMot,rh
17200,233,7Networks_RH_SomMot_3,2,SomMot,rh
17201,234,7Networks_RH_SomMot_4,2,SomMot,rh
17202,234,7Networks_RH_SomMot_4,2,SomMot,rh
17203,236,7Networks_RH_SomMot_6,2,SomMot,rh
17204,236,7Networks_RH_SomMot_6,2,SomMot,rh
17205,236,7Networks_RH_SomMot_6,2,SomMot,rh
17206,236,7Networks_RH_SomMot_6,2,SomMot,rh
17207,233,7Networks_RH_SomMot_3,2,SomMot,rh
17208,233,7Networks_RH_SomMot_3,2,SomMot,rh
17209,233,7Networks_RH_SomMot_3,2,SomMot,rh
17210,233,7Networks_RH_SomMot_3,2,SomMot,rh
17211,233,7Networks_RH_SomMot_3,2,SomMot,rh
17212,243,7Networks_RH_SomMot_13,2,SomMot,rh
17213,240,7Networks_RH_SomMot_10,2,SomMot,rh
17214,240,7Networks_RH_SomMot_10,2,SomMot,rh
17215,240,7Networks_RH_SomMot_10,2,SomMot,rh
17216,240,7Networks_RH_SomMot_10,2,SomMot,rh
17217,240,7Networks_RH_SomMot_10,2,SomMot,rh
17218,240,7Networks_RH_SomMot_10,2,SomMot,rh
17219,240,7Networks_RH_SomMot_10,2,SomMot,rh
17220,237,7Networks_RH_SomMot_7,2,SomMot,rh
17221,237,7Networks_RH_SomMot_7,2,SomMot,rh
17222,237,7Networks_RH_SomMot_7,2,SomMot,rh
